lat,lon,name,admin1,admin2,cc
34.2494025,108.9792112, None,2699655545,263483675,
34.2511493,108.9782201, None,2699655574,148313993,
34.2511442,108.9797214, None,2699655575,148313988,
34.2469583,108.9797806, None,2699655576,479230292,
34.2459940,108.9815415, None,2699782066,264287687,
34.2460773,108.9814412, None,2699782067,264287687,
34.2460424,108.9815250, None,2699782068,264287687,
34.2460171,108.9815389, None,2699782069,264287687,
34.2459452,108.9815231, None,2699782070,264287687,
34.2459247,108.9814815, None,2699782071,264287687,
34.2459207,108.9814440, None,2699782072,264287687,
34.2460696,108.9814940, None,2699782073,264287687,
34.2460594,108.9813754, None,2699782074,264287685,
34.2459431,108.9813768, None,2699782075,264287685,
34.2459278,108.9814135, None,2699782076,264287685,
34.2460364,108.9813524, None,2699782077,264287685,
34.2460722,108.9814021, None,2699782078,264287685,
34.2459671,108.9813506, None,2699782079,264287685,
34.2462503,108.9818323, None,2699782081,263483688,
34.2469474,108.9825999, None,2699782082,264273581,
34.2508519,108.9785037, None,2699793700,148313744,
34.2514061,108.9782224, None,2699793704,148313993,
34.2508477,108.9805985, None,2699793705,148313744,
34.2511084,108.9805988, None,2699793706,263483682,
34.2511156,108.9797217, None,2699793707,263483682,
34.2513968,108.9797191, None,2699793708,148313988,
34.2509031,108.9772900, None,2700968178,263483674,
34.2510984,108.9777877, None,2700968179,263483681,
34.2508936,108.9782132, None,2700968181,148313993,
34.2509028,108.9797207, None,2700968182,148313988,
34.2511118,108.9801813, None,2700968183,263483682,
34.2508914,108.9805986, None,2700968184,148313517,
34.1910008,108.9520473, None,2701030754,266812642,
34.2346343,108.9691089, None,2701296248,264453195,
34.2447471,108.9785357, None,2702108291,213140071,
34.2454865,108.9797963, None,2702108299,148315971,
34.2469649,108.9782121, None,2702112616,264273580,
34.2469585,108.9797378, None,2702112618,479230292,
34.2459869,108.9805718, None,2702112629,148314005,
34.2468018,108.9798201, None,2702112630,176410910,
34.2469558,108.9804697, None,2702112633,264273581,
34.2434496,108.9809569, None,2702112643,148314003,
34.2518683,108.9772912, None,2702132661,263483674,
34.2521222,108.9777580, None,2702132663,148313743,
34.2518713,108.9782272, None,2702132665,148313993,
34.2521226,108.9782369, None,2702132668,148313993,
34.2521230,108.9788046, None,2702132681,148313743,
34.2518062,108.9782249, None,2702132682,148313993,
34.2517958,108.9788489, None,2702132691,263483677,
34.2521232,108.9791684, None,2702132729,148313743,
34.2521236,108.9796739, None,2702132742,148313743,
34.2518346,108.9790792, None,2702132744,263483677,
34.2518069,108.9797126, None,2702132752,148313988,
34.2517995,108.9790709, None,2702132754,263483677,
34.2518507,108.9797119, None,2702134554,148313988,
34.2518615,108.9805981, None,2702134555,148313517,
34.2517018,108.9805971, None,2702134558,148313517,
34.2512925,108.9805990, None,2702134561,148313517,
34.2460490,108.9798360, None,2702146870,176410910,
34.2467587,108.9798210, None,2702146872,176410910,
34.2463364,108.9806457, None,2702146873,148315473,
34.2494035,108.9776839, None,2702146903,263483675,
34.2501989,108.9772965, None,2702146932,263483674,
34.2493999,108.9801075, None,2702147790,263483675,
34.2502093,108.9806078, None,2702147810,148313517,
34.2504478,108.9806060, None,2702147840,148313517,
34.2452835,108.9797985, None,2702148475,148315971,
34.2447453,108.9788185, None,2702148494,213140071,
34.2441615,108.9773683, None,2702148495,263775430,
34.2434526,108.9774410, None,2702148505,148313989,
34.2441485,108.9781165, None,2702148506,263775430,
34.2434471,108.9780821, None,2702148516,148313989,
34.2436074,108.9784603, None,2702148536,213140071,
34.2508520,108.9784691, None,2702235790,148313744,
34.2508499,108.9795084, None,2702235792,148313744,
34.2485126,108.9797166, None,2702241342,264558408,
34.2484501,108.9782054, None,2702241345,264558409,
34.2469556,108.9805333, None,2702241357,264273581,
34.2477021,108.9806289, None,2702241795,148313517,
34.2428741,108.9787909, None,2702270692,334282300,
34.2429003,108.9676626, None,2702270694,337335340,
34.2429880,108.9825236, None,2702270696,334282300,
34.2427350,108.9825431, None,2702270697,264562126,
34.2425608,108.9826811, None,2702270698,334648936,
34.2430268,108.9833534, None,2702270700,142320596,
34.2425593,108.9067979, None,2702422756,28461936,
34.2426674,108.9491949, None,2702422760,142320604,
34.2429095,108.9555662, None,2702422761,245402060,
34.2411841,108.9839899, None,2702425241,335697683,
34.2409770,108.9841205, None,2702425244,334802597,
34.2427612,108.9881711, None,2702425248,334802601,
34.2437813,108.9906213, None,2702425249,334802601,
34.2443673,108.9917906, None,2702425267,231866355,
34.2431979,108.9789461, None,2702441936,213140071,
34.2434227,108.9793906, None,2702441937,213140071,
34.2435013,108.9794461, None,2702441938,213140071,
34.2483613,108.9797178, None,2702584760,148315470,
34.2478975,108.9788835, None,2702584775,148315474,
34.2489574,108.9797130, None,2703591704,148315470,
34.2493928,108.9805700, None,2703591706,263483675,
34.2448924,108.9760328, None,2703595945,148910934,
34.2456083,108.9760342, None,2703595947,148910937,
34.2454877,108.9760338, None,2703595948,148910937,
34.2521239,108.9801481, None,2703902977,148313743,
34.2514491,108.9813291, None,2703902986,148314494,
34.2514460,108.9805997, None,2703902987,148314494,
34.2521242,108.9805975, None,2703902989,148313743,
34.2514475,108.9812711, None,2703902990,264738605,
34.2517506,108.9812777, None,2703902991,264738605,
34.2518291,108.9813285, None,2703902992,264738605,
34.2518656,108.9814102, None,2703902993,264738605,
34.2519076,108.9814301, None,2703902994,264738605,
34.2520080,108.9814279, None,2703902995,264738605,
34.2515661,108.9805981, None,2703902996,148313517,
34.2514464,108.9807867, None,2703902997,148314494,
34.2518334,108.9813382, None,2703902998,264738605,
34.2514466,108.9808802, None,2703903008,148314494,
34.2509431,108.9823628, None,2703903019,263459446,
34.2518435,108.9797120, None,2703903022,148313988,
34.2518437,108.9805980, None,2703903024,148313517,
34.2518077,108.9824136, None,2703903027,264738612,
34.2519154,108.9823562, None,2703903028,264738612,
34.2519446,108.9822966, None,2703903029,264738612,
34.2450578,108.9816429, None,2704038006,263483691,
34.2450548,108.9822448, None,2704038007,263483691,
34.2450543,108.9823378, None,2704038008,263483692,
34.2446260,108.9814588, None,2704038012,264287685,
34.2450574,108.9817211, None,2704038037,263483691,
34.2450572,108.9816816, None,2704038039,264753761,
34.2433793,108.9818502, None,2704038064,310653948,
34.2435674,108.9818488, None,2704038065,310653948,
34.2435640,108.9822332, None,2704038066,310653948,
34.2435605,108.9826637, None,2704038067,310653948,
34.2483348,108.9782088, None,2705020566,148315476,
34.2482747,108.9782108, None,2705020567,148315474,
34.2440694,108.9829431, None,2705043358,264854294,
34.2450805,108.9781365, None,2705043359,263459436,
34.2457126,108.9781661, None,2705043361,148315969,
34.2456396,108.9772444, None,2705043365,148314492,
34.2441606,108.9774199, None,2705043366,263775430,
34.2450772,108.9781755, None,2705043367,148315969,
34.2478688,108.9779330, None,2705101209,264856109,
34.2469682,108.9773696, None,2705101216,148313518,
34.2494089,108.9773766, None,2705115141,263483675,
34.2494100,108.9773048, None,2705115146,263483676,
34.2500667,108.9772951, None,2705115148,263483674,
34.2494177,108.9760389, None,2705115151,148315009,
34.2485012,108.9825050, None,2705393248,264887961,
34.2485012,108.9829206, None,2705393251,264887961,
34.2480431,108.9829297, None,2705393253,264887961,
34.2480431,108.9825900, None,2705393255,264887961,
34.2498768,108.9806101, None,2705393257,148313517,
34.2504959,108.9806057, None,2705393261,148314495,
34.2608281,108.9650962, None,2710703803,337129678,
34.2607878,108.9653686, None,2710703804,337129678,
34.2609760,108.9653646, None,2710703805,263309131,
34.2608879,108.9655299, None,2710703806,258081759,
34.2659086,108.9475771, None,2710703808,142324640,
34.2658813,108.9514110, None,2710703809,142324643,
34.2658519,108.9512835, None,2710703810,142324643,
34.2660395,108.9476219, None,2710703813,59868470,
34.2660061,108.9513518, None,2710703814,463727057,
34.2658843,108.9509860, None,2710703815,295788351,
34.2617680,108.9417102, None,2710703817,40541067,
34.2795769,108.9736015, None,2713465622,466073965,
34.2794781,108.9735520, None,2713465623,265731085,
34.2792775,108.9735426, None,2713465624,265731085,
34.2790845,108.9737621, None,2713465625,265731085,
34.2789872,108.9740143, None,2713465626,265731085,
34.2793817,108.9735286, None,2713465627,265731085,
34.2791810,108.9736127, None,2713465628,265731085,
34.2434485,108.9801946, None,2715352754,148314003,
34.2433079,108.9799773, None,2715352756,265932449,
34.2433161,108.9801418, None,2715352758,265932449,
34.2433372,108.9802864, None,2715352760,265932449,
34.2434157,108.9804182, None,2715352763,265932449,
34.2434489,108.9804437, None,2715352767,265932449,
34.2448657,108.9771515, None,2715353005,148910934,
34.2445256,108.9771539, None,2715353006,148910935,
34.2441653,108.9771539, None,2715353007,263775430,
34.2460770,108.9768792, None,2715353008,265932527,
34.2505023,108.9749901, None,2718274840,148315010,
34.2504973,108.9772710, None,2718274844,148315010,
34.2503723,108.9760471, None,2718274875,148315009,
34.2504972,108.9771990, None,2718274880,148315010,
34.2456220,108.9762935, None,2718274893,148313991,
34.2456952,108.9762946, None,2718274894,148313991,
34.2434450,108.9783292, None,2718274895,266254169,
34.2433648,108.9783515, None,2718274896,266254169,
34.2432488,108.9784765, None,2718274897,266254169,
34.2432895,108.9786685, None,2718274899,213140071,
34.2430580,108.9761737, None,2718274901,266254171,
34.2430299,108.9761714, None,2718274902,266254171,
34.2430205,108.9770276, None,2718274903,266254171,
34.2429986,108.9770276, None,2718274904,266254171,
34.2429986,108.9774682, None,2718274905,266254171,
34.2431838,108.9774546, None,2718274906,266254171,
34.2431838,108.9772048, None,2718274907,266254171,
34.2434546,108.9772071, None,2718274908,266254171,
34.2442432,108.9760179, None,2718274921,266254175,
34.2442476,108.9750336, None,2718274922,266254175,
34.2438883,108.9760187, None,2718274923,266254176,
34.2437908,108.9760173, None,2718274925,266254177,
34.2315242,108.9353400, None,2721099041,162541223,
34.2314946,108.9351497, None,2721099042,162541223,
34.2317933,108.9351883, None,2721099043,258738682,
34.2317910,108.9350311, None,2721099044,258738682,
34.2531145,108.9314215, None,2721103781,266577938,
34.2527376,108.9314162, None,2721103784,266577936,
34.2530783,108.9283067, None,2721103786,447556663,
34.2527150,108.9282977, None,2721103788,335518638,
34.2530790,108.9270442, None,2721103790,447556667,
34.2527021,108.9270391, None,2721103792,266577955,
34.2657575,108.9650504, None,2721142207,337129680,
34.2658832,108.9650567, None,2721142208,142324647,
34.2658188,108.9672707, None,2721142210,266581124,
34.2658246,108.9669601, None,2721142211,266581124,
34.2615150,108.9672711, None,2721142212,266581127,
34.2612814,108.9675993, None,2721142213,263770108,
34.2610412,108.9677080, None,2721142214,266581130,
34.2608876,108.9676982, None,2721142215,266581130,
34.2606833,108.9676804, None,2721142216,266581130,
34.2605934,108.9676408, None,2721142217,266581130,
34.2605714,108.9676398, None,2721142218,266581134,
34.2601861,108.9673926, None,2721142220,266581131,
34.2604607,108.9675508, None,2721142221,266581134,
34.2514419,108.9828982, None,2721152037,266581619,
34.2512348,108.9829015, None,2721152045,266581619,
34.2591834,108.9920025, None,2721185890,335518757,
34.2591779,108.9918620, None,2721185893,266583954,
34.2477342,108.9917968, None,2721185895,266583962,
34.2498551,108.9918357, None,2721185898,266583964,
34.2480394,108.9919661, None,2721185900,266583966,
34.2551798,108.9919619, None,2721185902,266583967,
34.2322496,108.9416573, None,2722625890,266746954,
34.2311845,108.9416587, None,2722658081,258738680,
34.2315956,108.9398126, None,2722658082,162541225,
34.2312332,108.9436003, None,2722658083,258738677,
34.2322178,108.9426581, None,2722658084,258738667,
34.2322223,108.9436022, None,2722658085,258738667,
34.2540613,108.9585870, None,2723097391,216639727,
34.2532889,108.9586028, None,2723097395,447556689,
34.2528857,108.9586218, None,2723097398,266795175,
34.2532865,108.9586976, None,2723097400,447556665,
34.2528852,108.9587083, None,2723097403,334283251,
34.2241061,108.9561204, None,2723097405,266795191,
34.2242267,108.9560497, None,2723097409,55684798,
34.2243216,108.9563900, None,2723097412,266795191,
34.2242157,108.9561999, None,2723097413,266795191,
34.2238849,108.9614075, None,2723097419,266795193,
34.2244738,108.9614156, None,2723097421,55684814,
34.2245393,108.9614378, None,2723097424,55684814,
34.2150559,108.9878520, None,2723228715,333378722,
34.2439114,109.0093439, None,2723486454,266847615,
34.2440822,109.0092182, None,2723486455,266847615,
34.2785492,108.9411660, None,2724427630,334971120,
34.2783426,108.9406888, None,2724427632,457984363,
34.2783973,108.9411107, None,2724427634,266957516,
34.2788887,108.9423847, None,2724427636,266957517,
34.2788887,108.9427782, None,2724427638,335523979,
34.2783633,108.9444436, None,2724427650,266957522,
34.2785806,108.9445943, None,2724427651,266957524,
34.2165026,108.9331758, None,2725042851,267021153,
34.2170422,108.9331744, None,2725042852,267021153,
34.2179283,108.9344293, None,2725042853,267021152,
34.2179400,108.9311868, None,2725042854,267022065,
34.2169852,108.9311749, None,2725042855,267021152,
34.2179267,108.9331699, None,2725042856,267022077,
34.2167661,108.9331758, None,2725042857,267022071,
34.2164854,108.9331759, None,2725042858,267022072,
34.2164881,108.9327685, None,2725042859,267022072,
34.2167661,108.9332667, None,2725042860,267022071,
34.2164848,108.9332685, None,2725042861,267022072,
34.2164815,108.9337747, None,2725042862,267022072,
34.2167649,108.9331768, None,2725042864,267021153,
34.2179276,108.9338719, None,2725042931,267021171,
34.2173640,108.9338654, None,2725042932,267021171,
34.2173640,108.9337007, None,2725042933,267022074,
34.2179456,108.9304418, None,2725051542,267022065,
34.2177431,108.9304442, None,2725051543,267022065,
34.2177291,108.9311842, None,2725051544,267022065,
34.2179438,108.9306770, None,2725051545,267022066,
34.2177387,108.9306743, None,2725051546,267022066,
34.2179436,108.9309507, None,2725051547,267022067,
34.2177336,108.9309457, None,2725051548,267022067,
34.2162622,108.9327680, None,2725051549,267022069,
34.2162622,108.9327842, None,2725051550,267022069,
34.2164852,108.9332048, None,2725051551,267022072,
34.2173415,108.9331729, None,2725051553,267021153,
34.2173688,108.9331702, None,2725051556,267022074,
34.2179278,108.9340165, None,2725051566,267022077,
34.2181985,108.9340141, None,2725051567,267022077,
34.2182025,108.9331691, None,2725051568,267022078,
34.2182084,108.9327250, None,2725051569,267022078,
34.2182719,108.9327274, None,2725051570,267022078,
34.2659456,108.9584435, None,2726849460,497244485,
34.2755700,108.9517590, None,2726849461,258248018,
34.2658144,108.9584537, None,2726849462,497244485,
34.2759649,108.9537973, None,2726849463,258248017,
34.2759648,108.9517642, None,2726849464,258248017,
34.2633723,108.9585180, None,2726849465,463727056,
34.2659294,108.9605734, None,2726849466,258081753,
34.2514652,108.9871540, None,2730679296,267625221,
34.2511478,108.9871436, None,2730679297,267625220,
34.2511410,108.9882566, None,2730679298,267625220,
34.2514908,108.9846061, None,2730679299,267625221,
34.2518268,108.9846063, None,2730679300,267625224,
34.2518061,108.9871434, None,2730679301,272736559,
34.2514295,108.9878916, None,2730679302,267625221,
34.2511522,108.9878894, None,2730679303,267625221,
34.2524860,108.9871298, None,2730679304,335518754,
34.2521141,108.9871337, None,2730679305,267625223,
34.2521067,108.9841549, None,2730679306,267625223,
34.2520272,108.9840671, None,2730679307,267625223,
34.2515713,108.9840481, None,2730679308,267625223,
34.2515792,108.9833904, None,2730679309,309154011,
34.2521078,108.9846105, None,2730679310,267625224,
34.2518198,108.9854715, None,2730679311,267625225,
34.2514815,108.9855286, None,2730679312,267625225,
34.2511437,108.9872769, None,2730679313,267625226,
34.2504377,108.9872850, None,2730679314,287278033,
34.2504259,108.9878482, None,2730679315,287278033,
34.2511437,108.9878265, None,2730679316,267625226,
34.2511450,108.9872338, None,2730679320,267625220,
34.2513922,108.9871516, None,2730679321,267625220,
34.2433510,108.9835302, None,2730683068,267625317,
34.2429181,108.9835549, None,2730683071,267625317,
34.2417033,108.9842774, None,2730683073,267625317,
34.2514658,108.9870895, None,2733173591,267625220,
34.2514902,108.9846650, None,2733173592,267625220,
34.2853928,109.0016250, None,2741576521,457336094,
34.2782979,108.9597158, None,2741576564,268844670,
34.2779726,108.9597203, None,2741576565,268844670,
34.2779769,108.9605616, None,2741576566,460338576,
34.2526249,108.9269253, None,2744183644,290629743,
34.2428601,108.9835894, None,2764070188,271449655,
34.2429716,108.9839544, None,2764070189,271449655,
34.2425422,108.9842648, None,2764070190,271449655,
34.2425134,108.9853038, None,2764070191,271449655,
34.2425474,108.9853260, None,2764070193,271449655,
34.2430816,108.9853070, None,2764070194,271449655,
34.2430947,108.9850979, None,2764070195,271449655,
34.2432309,108.9850884, None,2764070196,271449655,
34.2432152,108.9841255, None,2764070198,271449656,
34.2432047,108.9839544, None,2764070199,271449655,
34.2429952,108.9841096, None,2764070200,271449656,
34.2429200,108.9839917, None,2764070201,271449656,
34.2606002,108.9678093, None,2774623545,272525418,
34.2603776,108.9677998, None,2774623546,272525418,
34.2614615,108.9677555, None,2774623547,272525419,
34.2612939,108.9677967, None,2774623548,272525419,
34.2611290,108.9678220, None,2774623549,272525419,
34.2514944,108.9842419, None,2776656047,272736172,
34.2503875,108.9862027, None,2776656049,272736758,
34.2514749,108.9861842, None,2776656050,272736758,
34.2511989,108.9836922, None,2776656051,272736173,
34.2511946,108.9861867, None,2776656052,272736758,
34.2509151,108.9837405, None,2776656053,272736174,
34.2509287,108.9861920, None,2776656054,272736758,
34.2506535,108.9836976, None,2776656055,272736175,
34.2506540,108.9861975, None,2776656056,272736759,
34.2514808,108.9856017, None,2776656057,272736176,
34.2503888,108.9856035, None,2776656058,272736758,
34.2514887,108.9848115, None,2776656059,272736177,
34.2503906,108.9848132, None,2776656060,272736758,
34.2503879,108.9859999, None,2776656061,272736758,
34.2501791,108.9860037, None,2776656062,272736178,
34.2501791,108.9854460, None,2776656063,272736178,
34.2514955,108.9841373, None,2776656068,272736180,
34.2514222,108.9840960, None,2776656069,272736180,
34.2514113,108.9833868, None,2776656070,309154011,
34.2517909,108.9877944, None,2776663266,272736559,
34.2514319,108.9877985, None,2776663268,272736559,
34.2506536,108.9842253, None,2776664411,272736759,
34.2152532,108.9518725, None,2785381181,280721386,
34.2858674,108.9286486, None,2810733509,149141429,
34.2573010,108.9253359, None,2820588044,246573553,
34.2592576,108.9253241, None,2820588046,246573552,
34.2594619,108.9239066, None,2820588047,59868473,
34.2567239,108.9253464, None,2820588048,246573553,
34.2555732,108.9254595, None,2820588049,246573553,
34.2532419,108.9345805, None,2821551521,447556687,
34.2535605,108.9344236, None,2821551522,48795850,
34.2540026,108.9344272, None,2821551523,246573560,
34.2531901,108.9344285, None,2821551524,447556686,
34.2253520,108.9688796, None,2826267176,262893330,
34.2206210,108.9877813, None,2826463912,291702550,
34.2300271,108.9586737, None,2833305875,279073448,
34.2309934,108.9561899, None,2833305876,279073447,
34.2308978,108.9587276, None,2833305877,279073447,
34.2309865,108.9586123, None,2833305878,279073447,
34.2303190,108.9587223, None,2833305879,279073447,
34.2300379,108.9487262, None,2833305880,235264610,
34.2300376,108.9561859, None,2833305881,279073448,
34.2300604,108.9463963, None,2833305882,259480952,
34.2036753,108.9346736, None,2845270528,601991309,
34.2152246,108.9542122, None,2847828072,280721386,
34.2070298,108.9328891, None,2850189809,280995802,
34.2082540,108.9328564, None,2850189810,280995802,
34.2084761,108.9328027, None,2850189811,280995802,
34.2086769,108.9327069, None,2850189812,280995802,
34.2088449,108.9325738, None,2850189813,280995802,
34.2090014,108.9324010, None,2850189814,280995802,
34.2091616,108.9321979, None,2850189815,286692686,
34.2093065,108.9319994, None,2850189816,280995802,
34.2093180,108.9319154, None,2850189817,280995802,
34.2093219,108.9318243, None,2850189818,280995802,
34.2093200,108.9308107, None,2850189819,280995802,
34.2093216,108.9316375, None,2850189820,280995803,
34.2079547,108.9316375, None,2850189821,280995803,
34.2078620,108.9317706, None,2850189822,280995803,
34.2082193,108.9324898, None,2850189823,280995805,
34.2082328,108.9326252, None,2850189824,280995805,
34.2082560,108.9327209, None,2850189825,280995805,
34.2083176,108.9328410, None,2850189826,280995805,
34.2069500,108.9344200, None,2850229766,28275321,
34.2376284,108.9632512, None,2874005756,283552820,
34.2376346,108.9623023, None,2874005757,283549283,
34.2378149,108.9601001, None,2874005758,283549283,
34.2386654,108.9600950, None,2874005759,283549283,
34.2376143,108.9642739, None,2874022252,283552821,
34.2394104,108.9642283, None,2874022255,283552821,
34.2394392,108.9642068, None,2874022256,283552821,
34.2394548,108.9641827, None,2874022257,283552821,
34.2394725,108.9641210, None,2874022258,283552821,
34.2378122,108.9607526, None,2874030245,283549283,
34.2386581,108.9613689, None,2874030246,318340796,
34.2378096,108.9613649, None,2874030247,283552840,
34.2351821,109.0089746, None,2887890534,285106826,
34.2350314,109.0090121, None,2887890539,285106817,
34.2396439,109.0069090, None,2887890544,310655449,
34.2425702,109.0040302, None,2887890545,285106818,
34.2441610,109.0042647, None,2887890546,335525205,
34.2351644,109.0078480, None,2887890547,285106826,
34.2335190,109.0089906, None,2887890548,285106817,
34.2340956,109.0090014, None,2887890549,285106817,
34.2386192,109.0078641, None,2887890550,285106816,
34.2333746,108.9917456, None,2887890552,334283254,
34.2397764,109.0066426, None,2887890553,310655450,
34.2363263,109.0078266, None,2887890557,285106816,
34.2414307,108.9851273, None,2887890560,334802597,
34.2352265,109.0090497, None,2887890562,285106826,
34.2330927,109.0086313, None,2887890564,285106819,
34.2385526,109.0090604, None,2887890565,285106826,
34.2404471,109.0088453, None,2887890566,310655449,
34.2382333,109.0090657, None,2887890567,310655447,
34.2426678,109.0042287, None,2887890573,285106818,
34.2399223,109.0075802, None,2887890574,310655449,
34.2370072,109.0067461, None,2887890576,285106821,
34.2388498,109.0068771, None,2887890577,285106821,
34.2320399,109.0088581, None,2887890578,285106819,
34.2377100,109.0067912, None,2887890581,285106821,
34.2303789,109.0095217, None,2887890585,285106819,
34.2314827,108.9842237, None,2887921575,285109334,
34.2318159,108.9905692, None,2887921576,285109330,
34.2315232,108.9852638, None,2887921578,285109334,
34.2333460,108.9807416, None,2887921581,285109337,
34.2326683,108.9900430, None,2887921583,334283254,
34.2466601,108.9345850, None,2887934359,258742307,
34.2450193,108.9345798, None,2887934360,285112030,
34.2459994,108.9382579, None,2887934694,285113605,
34.2428318,108.9345781, None,2887934695,310063377,
34.2459805,108.9390884, None,2887934696,285113605,
34.2366556,108.9345533, None,2887934697,258742307,
34.2427059,108.9345773, None,2887934698,258742307,
34.2458342,108.9390776, None,2887934699,285113605,
34.2371878,108.9345550, None,2887934700,258742307,
34.2510633,108.9344472, None,2887940274,245402047,
34.2510764,108.9346024, None,2887940275,258742307,
34.2383054,108.9345587, None,2887940401,258742307,
34.2342940,108.9222589, None,2887943240,285114062,
34.2336328,108.9234989, None,2887943241,285114062,
34.2345124,108.9219252, None,2887943242,285114062,
34.2082931,108.9441578, None,2900905488,286421878,
34.2083153,108.9442249, None,2900905494,286421878,
34.2082842,108.9445334, None,2900906701,286421878,
34.2082426,108.9439914, None,2900906704,286421878,
34.2083242,108.9443161, None,2900906750,286421878,
34.2082442,108.9440503, None,2900906756,286421878,
34.2082132,108.9429349, None,2900906762,286421878,
34.2083152,108.9444070, None,2900906763,286421878,
34.2071264,108.9436163, None,2900997683,286427887,
34.2101664,108.9445530, None,2900997693,286427884,
34.2079893,108.9443323, None,2900997694,286427876,
34.2102875,108.9471445, None,2900997695,286427873,
34.2105556,108.9471406, None,2900997696,286427873,
34.2075105,108.9446547, None,2900997697,234973547,
34.2092263,108.9445906, None,2900997698,286427882,
34.2099187,108.9445625, None,2901004203,286427875,
34.2101607,108.9434312, None,2901004205,286427884,
34.2092106,108.9439733, None,2901004211,286427886,
34.2087034,108.9434312, None,2901004212,286427885,
34.2102716,108.9441875, None,2901004214,286427884,
34.2093662,108.9445847, None,2901004215,286427871,
34.2097754,108.9445642, None,2901004218,286427857,
34.2101607,108.9441901, None,2901004222,286427884,
34.2100921,108.9467674, None,2901004224,234973801,
34.2082431,108.9453450, None,2901004228,235098838,
34.2080584,108.9440011, None,2901004230,286427876,
34.2095555,108.9445737, None,2901004231,286427878,
34.2093299,108.9433842, None,2901004235,286427855,
34.2093515,108.9439678, None,2901004239,286427871,
34.2080292,108.9440989, None,2901004246,286427876,
34.2072169,108.9442384, None,2901004249,286427887,
34.2071865,108.9440787, None,2901004256,286427887,
34.2101876,108.9467644, None,2901004265,286427873,
34.2080292,108.9444718, None,2901004271,286427876,
34.2097574,108.9439520, None,2901004274,286427857,
34.2099015,108.9439464, None,2901004276,286427875,
34.2072373,108.9443457, None,2901004277,286427887,
34.2105489,108.9467570, None,2901004281,286427846,
34.2071466,108.9438534, None,2901004283,286427887,
34.2102761,108.9443135, None,2901004284,286427884,
34.2096243,108.9445710, None,2901004285,286427892,
34.2096086,108.9439578, None,2901004288,286427892,
34.2080850,108.9446320, None,2901004802,286427876,
34.2079871,108.9442921, None,2901004805,286427876,
34.2082162,108.9430409, None,2901004807,286421878,
34.2072841,108.9445025, None,2901004812,286427887,
34.2086701,108.9439943, None,2901004816,286427850,
34.2101921,108.9470479, None,2901004818,286427873,
34.2101544,108.9439365, None,2901004820,286427884,
34.2091906,108.9433867, None,2901004825,286427886,
34.2101674,108.9439139, None,2901004826,286427884,
34.2095333,108.9439607, None,2901004829,286427878,
34.2101602,108.9443180, None,2901004831,286427884,
34.2089245,108.9433920, None,2901010603,286428283,
34.2089456,108.9439836, None,2901010605,286428286,
34.2089668,108.9446020, None,2901010607,286428286,
34.2088158,108.9439887, None,2901010608,286428281,
34.2088002,108.9434068, None,2901010609,286428279,
34.2090653,108.9433934, None,2901010615,286428282,
34.2091009,108.9445942, None,2901010621,286428285,
34.2088337,108.9446055, None,2901010624,286428281,
34.2090797,108.9439784, None,2901010628,286428285,
34.2098502,108.9315797, None,2903709034,286692683,
34.2067189,108.9312444, None,2903709035,286692676,
34.2082131,108.9282135, None,2903709037,286692682,
34.2082126,108.9290316, None,2903709038,286692687,
34.2078671,108.9294313, None,2903709041,286692688,
34.2138339,108.9478178, None,2903709042,286692689,
34.2091670,108.9329584, None,2903709043,286692686,
34.2082146,108.9314858, None,2903709044,286692692,
34.2099478,108.9329584, None,2903709051,286692686,
34.2087789,108.9283625, None,2903709053,286692682,
34.2103004,108.9291764, None,2903709055,286692687,
34.2085948,108.9283491, None,2903709062,286692682,
34.2158699,108.9487218, None,2903709063,286692691,
34.2085969,108.9282135, None,2903709064,286692682,
34.2093215,108.9315797, None,2903709065,286692683,
34.2168755,108.9486547, None,2903709066,286692691,
34.2077318,108.9314992, None,2903709067,286692692,
34.2087678,108.9286898, None,2903709070,286692682,
34.2074701,108.9316012, None,2903709072,286692676,
34.2132559,108.9488960, None,2903709076,286692691,
34.2158034,108.9475979, None,2903709077,286692689,
34.2067232,108.9294366, None,2903709078,286692688,
34.2071440,108.9312417, None,2903709079,286692676,
34.2513570,108.9409756, None,2908409116,335527355,
34.2514707,108.9415061, None,2908409117,335527350,
34.2514606,108.9430505, None,2908409118,447556677,
34.2523536,108.9389454, None,2908409120,335527355,
34.2517924,108.9415066, None,2908409133,447556635,
34.2519810,108.9452914, None,2908409134,287208890,
34.2519848,108.9448865, None,2908409135,287208893,
34.2516808,108.9443402, None,2908409136,287208893,
34.2516092,108.9438332, None,2908409137,287208893,
34.2516119,108.9433676, None,2908409138,287208893,
34.2516388,108.9431952, None,2908409139,287208893,
34.2517318,108.9430977, None,2908409140,287208893,
34.2518121,108.9430540, None,2908409141,447556677,
34.2509768,108.9430458, None,2908409142,447556677,
34.2511303,108.9431489, None,2908409143,287208894,
34.2511731,108.9433606, None,2908409144,287208894,
34.2511780,108.9438613, None,2908409145,287208894,
34.2513216,108.9446095, None,2908409146,287208894,
34.2515756,108.9450790, None,2908409147,287208894,
34.2518764,108.9451704, None,2908409148,287208890,
34.2500256,108.9872827, None,2909001507,287278033,
34.2499879,108.9874716, None,2909001508,287278033,
34.2499933,108.9878038, None,2909001509,287278033,
34.2198044,108.9364481, None,2909010917,295965991,
